id,statement,clean_statement,label,label_binary,subject,speaker,party,job,state,subject_code,party_code,speaker_code,job_code,state_code,statement_length,word_count,has_question,has_exclamation,has_quotes,uppercase_ratio,avg_word_length
12299.json,"Says President Barack Obama neversaid, No boots on the ground in Syria.",says president barack obama neversaid no boots on the ground in syria.,false,0,"foreign-policy,military",john-kirby,democrat,Assistant Secretary of State for Public Affairs and Department Spokesperson,"Washington, D.C.",2924,5,1402,36,76,70,12,0,0,0,0.08450704225352113,4.916666666666667
7400.json,Wisconsins Supreme Court justices are deciding fewer opinions in civil and criminal cases than they used to.,wisconsins supreme court justices are deciding fewer opinions in civil and criminal cases than they used to.,false,0,"criminal-justice,legal-issues,supreme-court",ed-fallone,none,unknown,unknown,1732,16,821,1176,84,108,17,0,0,0,0.027777777777777776,5.411764705882353
6259.json,President Obamas health care law says when you sell your house now you have to pay a 3.8 percent tax.,president obamas health care law says when you sell your house now you have to pay a . percent tax.,pants-fire,0,"health-care,housing,income,taxes",vincent-buddy-cianci,independent,unknown,Rhode Island,3088,10,2820,1176,53,99,20,0,0,0,0.019801980198019802,4.0
12073.json,Six justices on the U.S. Supreme Court have been confirmed in presidential election years since 1912.,six justices on the u.s. supreme court have been confirmed in presidential election years since .,true,1,"congress,legal-issues,supreme-court",gwen-moore,democrat,U.S. House member -- 4th District,Wisconsin,1257,5,1076,917,79,97,16,0,0,0,0.04950495049504951,5.125
783.json,Sen. Obama has never taken on his party leaders on a single major issue.,sen. obama has never taken on his party leaders on a single major issue.,true,1,candidates-biography,john-mccain,republican,U.S. senator,Arizona,462,19,1416,949,2,72,14,0,0,0,0.027777777777777776,4.214285714285714
3549.json,Says President Obamas grandmother in Kenya said he was born in Kenya and she was there and witnessed the birth.,says president obamas grandmother in kenya said he was born in kenya and she was there and witnessed the birth.,false,0,obama-birth-certificate,donald-trump,republican,President-Elect,New York,3639,19,774,693,41,111,20,0,0,0,0.04504504504504504,4.6
6776.json,We have more people working in the state of New Jersey today than weve ever had in our history.,we have more people working in the state of new jersey today than weve ever had in our history.,false,0,"economy,jobs,states",jennifer-beck,republican,unknown,unknown,2206,19,1264,1176,84,95,19,0,0,0,0.031578947368421054,4.052631578947368
1977.json,"The first time he ever voted as a Democrat was here in Florida in 2008. He only voted four times in his life, and he's asking Floridians to come out and vote for him.",the first time he ever voted as a democrat was here in florida in . he only voted four times in his life and hes asking floridians to come out and vote for him.,mostly-true,1,candidates-biography,kendrick-meek,democrat,unknown,Florida,462,5,1580,1176,13,160,34,0,0,0,0.030120481927710843,3.735294117647059
10006.json,Judithanne McLauchlan was part of a group that supports imposing a state income tax on Floridians.,judithanne mclauchlan was part of a group that supports imposing a state income tax on floridians.,barely-true,0,"florida,taxes",republican-party-florida,republican,unknown,unknown,2853,19,2282,1176,84,98,16,0,0,0,0.04081632653061224,5.1875
8655.json,The Earth is not warming.,the earth is not warming.,pants-fire,0,"climate-change,corrections-and-updates,environment,weather",barry-smitherman,republican,"Member, Texas Railroad Commission",Texas,1128,19,195,528,62,25,5,0,0,0,0.08,4.2
4197.json,"When I served as City Commissioner, we made great strides we successfully fought for, and won, adding women and people of color to the Fire Bureau.",when i served as city commissioner we made great strides we successfully fought for and won adding women and people of color to the fire bureau.,true,1,diversity,charlie-hales,none,"Senior vice president, HDR Engineering",Oregon,1902,16,431,801,48,144,26,0,0,0,0.04081632653061224,4.576923076923077
6226.json,"Says the federal government is spending $765,828 to subsidize pancakes for yuppies in Washington.",says the federal government is spending to subsidize pancakes for yuppies in washington.,half-true,1,federal-budget,roger-williams,republican,Businessman,Texas,2691,19,2389,82,62,88,13,0,0,0,0.020618556701030927,5.846153846153846
13353.json,"The man who was in charge of the investigation of Hillary Clinton accepted essentially from Hillary Clinton $675,000 that went to his wife.",the man who was in charge of the investigation of hillary clinton accepted essentially from hillary clinton that went to his wife.,barely-true,0,"criminal-justice,elections,ethics,history,legal-issues,technology,transparency",donald-trump,republican,President-Elect,New York,1711,19,774,693,41,130,22,0,0,0,0.03597122302158273,4.954545454545454
12173.json,Over 97 percent of the scientific community believe that humans are contributing to climate change.,over percent of the scientific community believe that humans are contributing to climate change.,mostly-true,1,"climate-change,science",don-beyer,democrat,8th District congressional candidate,Virginia,1176,5,762,3,69,96,14,0,0,0,0.010101010101010102,5.928571428571429
9889.json,The Republican Party has the worst reputation in American polling of any political party in history.,the republican party has the worst reputation in american polling of any political party in history.,half-true,1,"congress,polls",maria-cardona,democrat,Political strategist,unknown,1261,5,1748,635,84,100,16,0,0,0,0.04,5.3125
11928.json,Nevada is still a state that is 80 percent white voters.,nevada is still a state that is percent white voters.,false,0,"diversity,elections",brian-fallon,democrat,Spokesman for Hillary Clinton,unknown,1910,5,319,818,84,53,10,0,0,0,0.017857142857142856,4.4
2190.json,There are currently delays of up to six months in the processing of DNA evidence at the state run crime lab.,there are currently delays of up to six months in the processing of dna evidence at the state run crime lab.,half-true,1,"crime,government-efficiency",mike-dewine,republican,Ohio attorney general,Ohio,1636,19,1909,584,46,108,21,0,0,0,0.037037037037037035,4.190476190476191
3353.json,"We have lost 600,000 jobs over the period of the last 10 years. Only Michigan and California have done worse.",we have lost jobs over the period of the last years. only michigan and california have done worse.,true,1,"economy,jobs",john-kasich,republican,"Governor of Ohio as of Jan. 10, 2011",Ohio,2182,19,1399,399,46,98,18,0,0,0,0.03669724770642202,4.5
10747.json,"We have an 80 percent graduation rate in high school after spending more per student than any country in the world other than Liechtenstein, I think, or Luxembourg and a couple other small countries.",we have an percent graduation rate in high school after spending more per student than any country in the world other than liechtenstein i think or luxembourg and a couple other small countries.,true,1,education,jeb-bush,republican,unknown,Florida,2311,19,1231,1176,13,194,33,0,0,0,0.020100502512562814,4.909090909090909
1614.json,"The health care bill will subsidize families of four that make more than $80,000 a year.",the health care bill will subsidize families of four that make more than a year.,true,1,health-care,orrin-hatch,republican,U.S. Senator,Utah,3075,19,2098,941,65,80,15,0,0,0,0.011363636363636364,4.4
1876.json,"Says an estimate that Texas will face an $18 billion budget gap is a number that somebody just reached up in the air and grabbed.""",says an estimate that texas will face an billion budget gap is a number that somebody just reached up in the air and grabbed.,false,0,state-budget,rick-perry,republican,Governor,Texas,3752,19,2329,395,62,125,24,0,0,1,0.015384615384615385,4.25
6569.json,The health care law imposes a federal mandate requiring middle-class Americans to buy health insurance whether they can afford it or not.,the health care law imposes a federal mandate requiring middleclass americans to buy health insurance whether they can afford it or not.,barely-true,0,health-care,artur-davis,republican,unknown,Alabama,3075,19,158,1176,0,136,22,0,0,0,0.014598540145985401,5.2272727272727275
1667.json,"The most private question on this years form asks for an individuals race, and that question has been asked by every census since the 1790 census conducted under then-President George Washington.",the most private question on this years form asks for an individuals race and that question has been asked by every census since the census conducted under thenpresident george washington.,mostly-true,1,census,patrick-mchenry,republican,U.S. Congressman,North Carolina,746,19,2132,913,44,188,30,0,0,0,0.020512820512820513,5.3
4694.json,On whether he would run for U.S. Senate in 2012.,on whether he would run for u.s. senate in .,false,0,elections,connie-mack,republican,U.S. representative from Fort Myers,Florida,2431,19,556,946,13,44,10,0,0,0,0.08333333333333333,3.5
9205.json,Says opposing the Paycheck Fairness Act is part of the Koch brothers agenda.,says opposing the paycheck fairness act is part of the koch brothers agenda.,half-true,1,"congress,income,women",gary-peters,democrat,U.S. Representative,Michigan,1251,5,987,926,30,76,13,0,0,0,0.06578947368421052,4.923076923076923
4499.json,Says he never said he wanted to move Social Security back to the states.,says he never said he wanted to move social security back to the states.,barely-true,0,social-security,rick-perry,republican,Governor,Texas,3739,19,2329,395,62,72,14,0,0,0,0.041666666666666664,4.214285714285714
833.json,McCain called for less regulation21 times just this year.,mccain called for less regulation times just this year.,mostly-true,1,economy,barack-obama,democrat,President,Illinois,1975,5,182,642,19,55,9,0,0,0,0.03508771929824561,5.222222222222222
4169.json,"This past (legislative) session, we passed out of the Legislature a resolution requiring Congress to pass a balanced-budget amendment to the (U.S.) Constitution.",this past legislative session we passed out of the legislature a resolution requiring congress to pass a balancedbudget amendment to the u.s. constitution.,half-true,1,"deficit,federal-budget",david-dewhurst,republican,Lieutenant governor,Texas,1849,19,661,474,62,155,23,0,0,0,0.037267080745341616,5.782608695652174
